date,data_source,treatment_name,stp_ods_cd,stp_gss_cd,stp_name,reg_ods_cd,reg_gss_cd,reg_name,numerator,numerator_unit,denominator,denominator_unit
2022-06-01,Secondary Care,ribociclib,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,3165.3333333333335,ADD,1708723,Population
2022-06-01,Secondary Care,ribociclib,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,522.6666666666666,ADD,929964,Population
2022-06-01,Secondary Care,ribociclib,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,168,ADD,740111,Population
2022-06-01,Secondary Care,ribociclib,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,2184,ADD,1831473,Population
2022-06-01,Secondary Care,ribociclib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,2757.3333333333335,ADD,2111469,Population
2022-06-01,Secondary Care,ribociclib,QSL,E54000038,Somerset STP,Y58,E40000006,South West,84,ADD,563851,Population
2022-06-01,Secondary Care,ribociclib,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,1400,ADD,1052195,Population
2022-06-01,Secondary Care,ribociclib,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,2492,ADD,575525,Population
2022-06-01,Secondary Care,ribociclib,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,3589.777777777778,ADD,1723447,Population
2022-06-01,Secondary Care,ribociclib,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,298.6666666666667,ADD,1380809,Population
2022-06-01,Secondary Care,ribociclib,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,2146.6666666666665,ADD,896725,Population
2022-06-01,Secondary Care,ribociclib,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,112,ADD,969256,Population
2022-06-01,Secondary Care,ribociclib,QVV,E54000041,Dorset STP,Y58,E40000006,South West,112,ADD,776780,Population
2022-06-01,Secondary Care,ribociclib,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,308,ADD,1509741,Population
2022-06-01,Secondary Care,ribociclib,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,1983.111111111111,ADD,2396517,Population
2022-06-01,Secondary Care,ribociclib,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,140,ADD,963173,Population
2022-06-01,Secondary Care,ribociclib,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,924,ADD,1052425,Population
2022-06-01,Secondary Care,ribociclib,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,28,ADD,2503902,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,360.4626143087682,ADD,1701655,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,614.308768154922,ADD,1533334,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,473.37278106508876,ADD,791685,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,554.0613232920925,ADD,1199296,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,400.86874663797744,ADD,959098,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,1334.0505648197957,ADD,1179731,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,1167.2942442173212,ADD,3000432,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,311.9956966110812,ADD,1030393,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,903.7116729424422,ADD,987177,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QJK,E54000037,Devon STP,Y58,E40000006,South West,398.0634749865519,ADD,1209773,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QJM,E54000013,Lincolnshire STP,Y60,E40000008,Midlands,194.72834857450243,ADD,766333,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,430.33889187735343,ADD,1107597,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,1161.9150080688541,ADD,1818226,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,570.1990317374933,ADD,1868199,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,556.2130177514792,ADD,1488061,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,570.1990317374933,ADD,2036470,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,693.9214631522324,ADD,1526582,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,478.7520172135557,ADD,1032661,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,338.8918773534158,ADD,1139794,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,129.10166756320604,ADD,1711539,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QOC,E54000011,Shropshire and Telford and Wrekin STP,Y60,E40000008,Midlands,177.5147928994083,ADD,506737,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,984.4002151694459,ADD,1708723,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,424.9596557288865,ADD,929964,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,48.413125336202256,ADD,740111,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,161.37708445400753,ADD,640650,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,758.4722969338354,ADD,1831473,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,1931.1457772996234,ADD,2111469,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QSL,E54000038,Somerset STP,Y58,E40000006,South West,306.6164604626143,ADD,563851,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,930.6078536847767,ADD,1052195,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,172.13555675094136,ADD,575525,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,663.7977407208176,ADD,1723447,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,683.1629908552985,ADD,1380809,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,317.37493275954813,ADD,896725,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,376.54653039268425,ADD,969256,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QVV,E54000041,Dorset STP,Y58,E40000006,South West,209.7902097902098,ADD,776780,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,155.9978483055406,ADD,1509741,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,1266.2721893491125,ADD,2396517,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,77.46100053792361,ADD,963173,Population
2022-06-01,Secondary Care,trastuzumab deruxtecan,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,769.2307692307693,ADD,1052425,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QE1,E54000048,Lancashire and South Cumbria ICS,Y62,E40000010,North West,2745.056497175141,ADD,1701655,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,3389.54802259887,ADD,1533334,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QGH,E54000019,Herefordshire and Worcestershire STP,Y60,E40000008,Midlands,2319.854721549637,ADD,791685,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QH8,E54000026,Mid and South Essex STP,Y61,E40000007,East of England,2574.5560936238903,ADD,1199296,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,1254.6206618240517,ADD,959098,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,3410.00807102502,ADD,1179731,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QHM,E54000050,Cumbria and North East STP,Y63,E40000009,North East and Yorkshire,6836.803874092009,ADD,3000432,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QJ2,E54000012,Joined Up Care Derbyshire STP,Y60,E40000008,Midlands,2083.777239709443,ADD,1030393,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QJG,E54000023,Suffolk and North East Essex ICS,Y61,E40000007,East of England,1217.1105730427764,ADD,987177,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QJK,E54000037,Devon STP,Y58,E40000006,South West,1794.1888619854722,ADD,1209773,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QJM,E54000013,Lincolnshire STP,Y60,E40000008,Midlands,451.1702986279257,ADD,766333,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QK1,E54000015,"Leicester, Leicestershire and Rutland STP",Y60,E40000008,Midlands,1049.233252623083,ADD,1107597,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,5195.803066989507,ADD,1818226,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,4323.890234059725,ADD,1868199,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,3508.478611783696,ADD,1488061,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,4669.087974172719,ADD,2036470,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,2686.0371267150927,ADD,1526582,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QMM,E54000022,Norfolk and Waveney Health & Care Partnership STP,Y61,E40000007,East of England,2245.3591606133978,ADD,1032661,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QNC,E54000010,Staffordshire & Stoke on Trent STP,Y60,E40000008,Midlands,828.8942695722357,ADD,1139794,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QNQ,E54000034,Frimley Health & Care STP,Y59,E40000005,South East,535.1089588377723,ADD,746739,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QNX,E54000053,Sussex Health and Care Partnership,Y59,E40000005,South East,2069.3502824858756,ADD,1711539,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QOC,E54000011,Shropshire and Telford and Wrekin STP,Y60,E40000008,Midlands,1615.819209039548,ADD,506737,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QOQ,E54000051,"Humber, Coast and Vale STP",Y63,E40000009,North East and Yorkshire,3107.0419693301046,ADD,1708723,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QOX,E54000040,"Bath and North East Somerset, Swindon and Wiltshire STP",Y58,E40000006,South West,2343.4624697336562,ADD,929964,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QPM,E54000020,Northamptonshire STP,Y60,E40000008,Midlands,954.8022598870056,ADD,740111,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QR1,E54000043,Gloucestershire STP,Y58,E40000006,South West,1741.727199354318,ADD,640650,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,2588.9830508474574,ADD,1831473,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,6389.830508474576,ADD,2111469,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QSL,E54000038,Somerset STP,Y58,E40000006,South West,1084.430831315577,ADD,563851,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QT1,E54000014,Nottingham and Nottinghamshire Health and Care STP,Y60,E40000008,Midlands,1584.3422114608554,ADD,1052195,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QT6,E54000036,Cornwall and the Isles of Scilly Health & Social Care Partnership STP,Y58,E40000006,South West,587.5706214689266,ADD,575525,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QU9,E54000044,"Buckinghamshire, Oxfordshire and Berkshire West STP",Y59,E40000005,South East,4201.077481840193,ADD,1723447,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QUA,E54000016,The Black Country and West Birmingham STP,Y60,E40000008,Midlands,2612.5907990314768,ADD,1380809,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QUE,E54000021,Cambridgeshire and Peterborough STP,Y61,E40000007,East of England,1455.2865213882162,ADD,896725,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QUY,E54000039,"Bristol, North Somerset and South Gloucestershire STP",Y58,E40000006,South West,2637.510088781275,ADD,969256,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QVV,E54000041,Dorset STP,Y58,E40000006,South West,1311.541565778854,ADD,776780,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QWE,E54000031,South West London Health & Care Partnership STP,Y56,E40000003,London,860.3712671509281,ADD,1509741,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QWO,E54000054,West Yorkshire and Harrogate Health & Care Partnership STP,Y63,E40000009,North East and Yorkshire,5414.043583535109,ADD,2396517,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QWU,E54000018,Coventry and Warwickshire STP,Y60,E40000008,Midlands,1261.1783696529458,ADD,963173,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QXU,E54000052,Surrey Heartlands Health & Care Partnership STP,Y59,E40000005,South East,2591.6061339790153,ADD,1052425,Population
2022-06-01,Secondary Care,trastuzumab emtansine,QYG,E54000008,Cheshire and Merseyside STP,Y62,E40000010,North West,152.13882163034705,ADD,2503902,Population
2022-06-01,Secondary Care,tucatinib,QF7,E54000009,South Yorkshire and Bassetlaw STP,Y63,E40000009,North East and Yorkshire,42,DDD,1533334,Population
2022-06-01,Secondary Care,tucatinib,QHG,E54000024,"Bedfordshire, Luton and Milton Keynes STP",Y61,E40000007,East of England,21,DDD,959098,Population
2022-06-01,Secondary Care,tucatinib,QHL,E54000017,Birmingham and Solihull STP,Y60,E40000008,Midlands,50.333333333,DDD,1179731,Population
2022-06-01,Secondary Care,tucatinib,QJK,E54000037,Devon STP,Y58,E40000006,South West,21,DDD,1209773,Population
2022-06-01,Secondary Care,tucatinib,QKK,E54000030,Our Healthier South East London STP,Y56,E40000003,London,348.16666667,DDD,1818226,Population
2022-06-01,Secondary Care,tucatinib,QKS,E54000032,Kent and Medway STP,Y59,E40000005,South East,92.333333333,DDD,1868199,Population
2022-06-01,Secondary Care,tucatinib,QM7,E54000025,Hertfordshire and West Essex STP,Y61,E40000007,East of England,134,DDD,1488061,Population
2022-06-01,Secondary Care,tucatinib,QMF,E54000029,East London Health & Care Partnership STP,Y56,E40000003,London,126,DDD,2036470,Population
2022-06-01,Secondary Care,tucatinib,QMJ,E54000028,North London Partners in Health & Care STP,Y56,E40000003,London,235,DDD,1526582,Population
2022-06-01,Secondary Care,tucatinib,QOP,E54000007,Greater Manchester Health & Social Care Partnership,Y62,E40000010,North West,285,DDD,2881890,Population
2022-06-01,Secondary Care,tucatinib,QRL,E54000042,Hampshire and the Isle of Wight STP,Y59,E40000005,South East,28,DDD,1831473,Population
2022-06-01,Secondary Care,tucatinib,QRV,E54000027,North West London Health & Care Partnership STP,Y56,E40000003,London,1103.8333333,DDD,2111469,Population
2022-06-01,Secondary Care,tucatinib,QSL,E54000038,Somerset STP,Y58,E40000006,South West,210,DDD,563851,Population
